data/time,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
2020.01.14,123,123.336,110.52,113.316,96.768,103.932,102.984,97.56,96.108,86.628,81.3,85.896,89.772,85.74,92.964,79.596,83.184,79.38,62.88,72.144,79.392,85.944,93.552,99.324,106.908,110.964,130.284,155.532,132.54,151.284,136.296,138.744,132.084,123.036,111.588,115.104,110.856,108.6,109.524,92.7,105.336,98.244,109.488,100.284,115.596,106.152,126.42,128.076,118.8,118.68,123.432,132.684,119.04,115.056,117.78,107.52,130.524,126.732,126.42,125.844,113.844,136.752,115.812,118.872,114.036,142.008,153.012,135.864,142.38,154.752,170.472,182.964,187.272,194.724,204.528,220.668,205.236,214.956,216.78,199.512,231.672,212.94,235.392,233.52,230.868,234.768,248.736,201.288,223.5,230.1,196.716,207.612,171.672,170.52,161.676,159.336
2020.01.15,123.12,138.432,113.244,116.508,115.644,92.22,96.312,97.296,97.596,100.008,93.888,90.228,90.864,89.16,96.732,79.62,89.124,87.204,89.352,92.376,95.22,97.548,110.052,97.872,119.928,119.76,113.688,121.656,162.372,161.7,146.688,128.088,126.984,114.792,132.492,112.872,105.6,117.336,108.084,104.064,105.456,115.752,108.06,125.328,114.996,119.136,128.1,140.124,125.892,117.852,133.38,136.308,144.648,124.08,141.24,148.488,167.952,136.044,158.64,152.352,146.016,159.624,138.012,169.62,138.42,155.904,154.452,157.068,144.864,170.796,197.268,195.012,188.94,193.656,207.948,199.176,216.504,253.62,217.332,226.14,219.528,241.584,251.448,214.404,237.252,223.032,219.372,236.244,196.656,208.152,190.02,211.104,179.496,173.064,161.328,153.3
2020.01.16,124.116,125.532,115.764,115.32,103.548,108.18,111.996,103.512,87.528,88.704,103.044,90.132,89.724,88.644,85.812,86.94,85.296,91.128,93.348,107.412,89.976,108.024,94.776,95.448,97.26,108.552,119.664,123.732,128.256,134.748,177.84,148.248,157.44,136.176,135.276,133.572,151.428,123.612,120.18,131.664,120.96,115.092,136.752,130.788,134.712,169.68,140.676,138.528,132.864,139.152,147.588,144.888,154.308,167.94,138.204,148.644,144.732,150.168,131.46,157.68,154.188,163.764,141.228,175.308,158.952,154.092,146.724,162.504,163.368,162.6,158.4,156.948,173.784,162,177.588,184.776,197.868,212.424,214.644,229.032,218.424,190.788,207.42,201.996,225.168,210.396,206.808,205.116,235.5,211.428,206.196,200.472,182.712,151.332,159.66,150.192
2020.01.17,154.32,124.248,120.756,109.212,104.22,105.828,92.424,93.708,97.668,90.816,93.528,86.724,84.768,77.508,81.6,87.036,80.844,84.492,89.4,84.168,83.868,91.404,87.372,92.988,100.68,121.272,127.836,128.484,134.628,160.248,138.192,131.22,109.764,108.42,108.816,117.132,123.588,111.084,122.652,115.8,94.116,110.076,116.7,129.912,128.628,117.348,125.508,138.708,137.316,139.932,133.812,126.54,130.524,142.644,139.344,147.9,139.104,133.824,127.416,146.004,131.088,130.2,126.588,138.096,136.98,139.692,133.752,131.256,152.088,173.256,169.284,175.236,185.484,164.676,178.176,191.184,167.46,191.352,182.52,195.372,212.256,205.836,231.816,208.368,231.468,228.696,229.704,233.904,215.544,204.384,181.932,172.944,167.496,164.652,165.672,166.14
2020.01.18,142.464,114.36,128.064,122.232,111.936,103.5,125.676,123.204,106.188,96.204,93.372,88.548,94.368,86.172,80.664,90.888,84.72,88.944,95.004,79.416,79.98,90.36,95.796,83.424,95.796,97.956,119.448,117.732,134.772,125.424,120.504,110.412,115.716,123.012,127.884,116.76,138.72,136.908,129.636,120.924,136.896,124.152,133.008,123.12,131.544,132.252,119.544,126.672,130.98,151.752,146.412,143.52,138.312,145.056,136.56,152.844,133.86,145.524,138.828,151.128,138.096,146.256,150.612,145.464,162.732,151.536,169.332,148.368,161.148,174.384,175.812,155.832,159.6,166.632,172.008,190.872,173.448,194.808,186.936,203.436,202.536,210.684,205.956,174.924,184.884,190.428,179.652,229.416,204.42,196.176,190.5,165.564,183.768,150.288,161.388,170.64
2020.01.19,157.944,143.652,121.572,126.708,112.572,99.84,105.756,108.384,92.712,91.368,89.04,83.436,83.628,87.696,84.468,86.796,77.196,90.432,82.188,93.42,84.6,95.328,92.652,95.112,116.22,119.1,122.964,129.324,132.972,135.468,151.572,148.572,122.52,142.764,141.096,126.48,127.356,122.376,118.5,119.964,123.432,132.06,124.188,114.852,127.488,122.796,123.672,134.268,118.392,118.92,110.556,113.268,101.46,114.732,125.424,115.212,123.084,117.9,142.224,113.388,104.736,119.076,117.984,142.32,116.136,114.396,116.028,147.3,139.812,137.076,147.444,169.8,170.736,168.924,166.896,189.54,178.644,189.528,183.324,174.552,185.16,171.396,185.628,175.032,187.62,187.968,174.468,190.008,175.104,167.748,169.956,159.624,173.592,132.06,144.804,130.968
2020.01.20,130.356,125.232,109.344,108.984,97.152,103.608,108.036,104.268,92.232,109.896,91.668,86.304,97.524,93.324,93.456,87.9,94.056,86.892,97.032,90.792,82.92,92.76,95.856,107.028,113.136,114.36,111.984,124.452,134.928,128.244,113.16,129.6,126.648,125.028,134.856,112.368,130.728,120.696,113.76,121.98,110.94,100.464,106.008,103.356,104.472,117.288,140.64,127.224,121.308,135.036,138.06,139.644,140.304,113.772,120.828,116.892,126.636,122.436,131.436,125.724,114.084,116.592,129.276,125.16,134.772,147.36,144.624,116.652,136.92,139.872,163.944,157.38,162.684,158.064,175.308,152.052,176.472,164.88,186.168,184.188,194.22,182.436,205.62,197.544,200.688,211.932,208.26,189.648,205.008,197.964,179.04,179.232,178.884,115.824,135.9,139.776
2020.01.21,135.888,121.5,103.572,100.116,104.688,94.428,107.352,87.456,85.188,79.068,78.216,90.168,96.876,82.128,78.468,70.968,79.152,67.944,68.184,90.108,90.36,71.004,78.012,69.42,83.76,90.888,109.848,105.564,116.628,108.66,103.596,94.164,86.256,92.652,89.772,110.124,111.936,108.816,96.396,99.984,92.4,82.584,86.328,86.724,99.708,104.664,123.132,122.496,144.9,132.792,116.604,123.564,124.068,114.936,119.124,114.096,141.348,129.792,141.756,126.648,127.116,114.228,126.528,138.204,151.344,127.932,139.392,137.328,160.8,164.556,152.472,151.116,185.1,156.468,169.884,165.012,182.1,206.64,179.076,176.376,154.104,163.584,161.664,153.924,175.272,156.972,163.632,181.188,196.992,165.372,155.46,181.788,150.816,156.492,165.768,121.056
2020.01.22,115.596,107.7,104.94,82.128,80.736,91.308,83.664,84.228,84.984,74.688,79.332,64.068,65.052,65.772,65.172,66.036,65.796,70.116,63.78,65.028,62.052,73.608,74.064,75.252,88.944,97.14,81.24,96.456,91.872,87.564,108.6,85.932,110.532,106.284,106.812,111.372,110.22,117.048,128.532,116.292,117.948,112.296,112.32,125.652,119.244,130.872,131.868,140.256,140.268,115.26,133.296,146.016,114.444,125.748,129.984,111.624,123.12,132.024,121.488,110.688,116.796,117.036,123.18,103.944,119.472,130.344,128.208,121.86,123.588,133.572,153.36,160.44,148.428,138.144,180.864,164.064,145.944,145.392,152.988,180.744,154.092,141.552,160.164,163.26,178.236,161.4,155.712,146.184,188.412,172.704,166.08,142.296,134.124,130.236,115.572,119.976
2020.01.23,114.672,93.96,74.748,79.788,72.252,69.456,85.788,74.016,90.144,78.024,64.308,66.72,61.128,60.264,59.364,74.592,60.504,60.864,59.1,60.024,55.704,56.856,66.12,70.92,74.712,73.62,105.852,88.368,112.488,121.116,112.128,105.744,96.06,112.836,104.232,103.308,106.428,94.032,108.564,97.656,83.94,84.672,100.824,114.624,110.46,112.608,142.536,114.144,112.296,105.612,132.084,143.952,123.3,126.48,135.36,132.996,132,123.732,138.12,131.748,121.668,101.724,110.028,136.008,135.18,124.944,127.164,125.4,131.784,166.248,140.028,134.424,140.028,151.068,124.824,145.392,145.476,148.104,163.416,147.78,150.672,141.384,152.208,172.776,134.88,140.796,147.708,165.732,144.684,139.548,110.58,122.928,130.824,106.536,89.76,90.384
2020.01.24,101.004,99.864,86.124,91.428,82.368,81.348,83.544,76.2,73.368,76.716,68.952,86.52,73.944,75.18,65.784,68.208,64.968,66.096,66.36,67.308,65.316,76.824,71.82,77.88,82.212,86.508,80.568,83.736,99.444,102.54,102.552,93.276,107.808,101.832,107.04,101.316,102.456,104.268,111.168,96.156,104.688,113.412,106.728,115.596,108.504,115.02,120.468,115.86,124.212,137.352,117.972,140.82,125.052,129.672,149.472,119.124,111.072,75.36,114.624,113.352,134.04,115.176,95.328,107.34,132.948,107.688,122.316,94.152,103.056,108.168,133.512,113.76,104.4,121.74,141.528,130.968,118.128,133.356,118.908,159.228,164.856,149.04,134.976,152.196,188.664,161.952,130.56,155.004,156.456,168.096,141.084,125.184,116.916,124.98,116.808,94.524
2020.01.25,90.708,93.492,83.16,94.788,86.004,72.312,72.504,74.664,65.688,67.884,61.836,66.528,66.312,65.7,60.108,65.76,82.764,73.44,64.44,66.552,68.916,63.588,57.192,84.84,90.456,86.112,75.3,88.488,85.116,93.78,95.352,96.876,93.468,88.536,99.144,117.072,103.38,107.736,100.14,116.22,114.6,110.616,130.668,128.196,120.528,115.836,117.576,129.936,113.7,110.904,122.772,108.636,116.82,131.028,136.668,123.18,132.804,118.848,131.1,123.696,121.356,99.732,127.836,142.02,137.544,128.328,147.66,136.776,144.228,132.012,148.872,145.488,143.916,132.108,159.384,149.148,125.22,134.748,151.584,136.056,157.104,150.192,150.636,139.788,173.1,161.076,153.72,128.436,121.464,116.916,133.62,115.548,98.46,105.228,89.316,99.72
2020.01.26,96.984,90.42,92.832,77.928,73.584,72.36,77.496,82.32,81.96,71.004,69.24,83.34,75.06,69.816,67.116,68.052,68.208,65.508,61.02,66.024,61.812,58.452,53.412,63.24,63.348,59.664,73.452,89.016,91.8,82.152,82.728,78.624,86.424,67.8,74.832,79.764,78.072,78.6,83.772,86.016,94.776,87.66,93.024,101.064,92.52,85.68,98.712,86.292,102.48,95.568,96.408,100.032,95.064,95.4,106.644,102.132,105.888,101.64,105.816,96.72,94.692,109.164,93.612,98.28,103.776,100.176,98.448,101.148,105.78,110.34,120.756,124.776,130.692,116.712,123.396,121.428,156.684,143.808,149.436,162.924,161.352,154.872,151.14,153.444,146.544,152.112,121.416,125.616,120.384,112.944,111.78,108.3,99.768,94.056,80.508,87.78
2020.01.27,77.796,85.248,79.236,60.468,59.016,60.06,55.752,50.004,49.044,45.552,45.636,48.924,44.772,47.796,47.196,48.012,43.428,47.304,45.636,44.952,43.932,45.648,45.336,50.904,53.124,56.256,60.384,57.528,64.644,79.8,81.648,68.868,70.296,71.052,68.256,68.196,58.644,63.996,67.476,80.988,84.228,79.8,104.04,102.36,99.984,97.764,93.552,95.976,97.788,104.82,99.18,99.396,102.84,85.632,91.656,92.124,110.208,100.848,98.532,108.468,107.46,123.264,113.988,111.336,117.24,114.78,134.844,140.46,137.34,135.984,152.748,152.172,154.308,156.144,170.112,159.972,156.936,178.356,186.516,188.316,171.084,172.008,177.84,169.14,164.796,170.244,159.804,147.54,144.144,139.224,125.928,111.468,118.86,111.708,95.232,101.088
2020.01.28,89.232,82.332,77.904,84.096,78.54,86.172,77.88,81.42,79.452,67.656,76.488,65.58,74.748,67.884,67.56,75.012,73.716,64.968,57.3,71.916,64.548,65.736,73.2,69.204,72.048,75.18,82.272,85.644,81.42,92.22,94.824,105.456,102.444,91.176,94.692,99.288,87.612,89.028,87.984,82.272,81.504,76.644,103.296,95.424,90.972,82.188,87.468,94.524,99,116.928,111.192,113.328,98.508,87.384,100.536,92.76,91.152,97.224,93.468,74.436,77.892,81.732,93.936,96.696,82.152,85.896,94.152,110.376,109.908,114.648,120.552,114.576,121.116,127.008,131.076,139.212,129.96,142.8,165.516,149.856,158.952,150.564,150.6,136.14,157.56,149.436,141.3,119.028,123.192,113.904,96.528,100.764,93.564,92.928,85.416,74.892
2020.01.29,67.368,66.912,64.812,59.784,57.66,59.34,56.904,51.18,50.472,54.624,52.44,50.736,50.784,49.548,47.16,50.316,51.66,48.876,48.36,51.528,48.216,48.264,49.224,61.704,56.244,52.356,60.984,68.16,76.032,74.544,88.26,90.948,86.7,81.168,86.724,84.672,102.144,77.172,73.416,79.584,77.364,80.556,79.056,79.188,65.076,79.824,83.724,73.728,87.9,95.172,72.504,82.608,88.296,72.84,79.644,91.224,96.816,96.612,92.52,93.336,95.448,89.652,92.724,79.26,91.92,101.496,93.732,108.432,94.488,106.98,118.824,122.52,146.568,135.06,133.62,136.128,144.78,137.268,137.352,145.62,146.532,150.828,136.716,143.352,141.3,132.528,136.14,123.564,112.632,118.38,114.024,113.268,99.696,91.02,76.872,78.3
2020.01.30,88.2,64.212,63.66,52.536,49.356,50.22,48.876,45.48,47.052,44.796,42.912,49.224,42.972,44.076,42.84,44.712,44.352,42.144,46.944,48.852,44.58,48.216,49.764,45.324,52.476,52.368,66.216,70.908,60.084,60.42,84.876,90.84,73.536,71.484,87.912,94.884,97.116,83.808,74.964,80.94,72.528,89.4,81.888,82.128,86.916,91.98,81.408,76.128,80.112,85.812,83.004,91.8,93.948,97.224,82.284,80.316,75.048,87.132,78.672,85.308,103.608,95.736,93.612,106.992,101.58,100.428,114,109.896,125.04,134.16,140.604,139.896,132.012,144.072,140.136,155.676,153.504,162.408,162.912,160.188,168.624,164.088,143.784,147,136.548,140.448,138.564,129.24,115.116,118.14,100.656,97.428,91.116,88.812,85.896,84.696
2020.01.31,77.112,67.02,62.4,57.384,52.8,54.96,56.964,49.848,52.404,55.176,56.292,53.688,50.988,44.772,49.008,48.264,50.892,51.972,44.376,52.632,50.28,48,56.82,52.212,52.512,55.572,53.532,72.18,93.924,85.752,91.74,79.968,82.5,79.908,83.604,82.32,85.788,86.724,86.496,76.128,71.736,77.904,83.388,84.288,84.468,81.648,81.552,80.652,81.348,87.576,77.496,74.388,88.152,75.42,81.216,81.984,68.46,74.28,58.968,59.4,64.092,65.556,69.276,71.52,68.124,74.664,76.932,73.968,79.74,108.6,116.88,108.876,113.172,125.916,126.972,117.852,121.68,134.268,136.512,132.372,133.056,152.88,167.388,154.164,151.836,148.212,134.556,123.564,123.96,116.028,110.664,106.14,101.796,97.44,84.888,81.444
2020.02.01,69.588,74.748,64.98,56.892,59.556,55.236,51.3,52.5,57,58.596,52.476,57.576,54.456,48.42,51.516,53.436,48.996,48.708,55.056,49.992,54.432,58.536,48.864,49.896,50.916,70.944,72.108,81.24,100.932,93.156,106.98,92.052,103.404,80.424,84.264,93.84,97.572,72.9,76.548,60.888,73.476,76.848,88.632,73.392,75.336,55.464,75.024,52.296,75.888,76.296,71.988,65.976,77.256,72.564,83.244,82.716,77.388,82.932,75.912,71.208,69.492,69.324,65.304,63.504,65.46,72.168,67.176,83.568,79.488,101.832,104.448,106.392,115.632,122.664,112.068,119.328,122.316,135.624,135.24,130.284,125.976,134.676,125.88,128.064,111.072,123.336,117.468,113.604,103.8,98.28,92.856,82.5,73.284,64.068,72.792,62.424
2020.02.02,54.876,60.024,47.256,48.624,48.804,46.428,52.752,39.192,40.08,49.08,45.144,47.496,54.216,45.108,41.04,44.508,41.508,45.216,45.936,40.452,40.572,47.4,49.824,53.256,49.992,43.644,60.492,51.576,77.064,85.32,83.16,74.796,73.764,68.388,71.496,70.644,69.084,58.188,60.588,71.916,63.252,70.992,75.732,72.252,74.304,76.584,68.58,76.536,61.716,68.544,73.848,67.62,75.624,71.916,73.08,60.144,61.968,58.164,54.648,67.212,55.776,65.64,65.904,56.904,63.708,61.44,75.336,79.26,86.7,98.832,126.54,113.304,108.396,115.584,124.584,112.068,116.472,108.324,119.304,106.968,124.74,125.628,119.94,111.588,114.168,113.724,130.74,108.168,89.208,93.732,80.628,84.072,81.444,69.612,60.3,59.352
2020.02.03,56.184,48.876,57.048,52.296,59.352,48.648,50.1,39.468,41.22,41.028,36.66,41.568,43.356,46.8,42.24,44.616,42.672,44.712,39.696,43.98,38.796,45.456,43.956,39.792,46.044,45.708,51.804,57.156,66.312,80.064,94.62,73.908,67.536,66.996,74.268,75.96,78.588,69.972,70.44,68.7,69.216,67.752,78.708,90.48,73.644,82.272,73.356,66.396,74.916,66.9,75.732,67.164,71.196,76.068,71.46,74.568,82.2,85.104,81.288,79.464,86.196,91.044,98.628,81.516,86.352,89.304,91.128,104.808,96.096,100.848,103.716,104.58,112.644,127.956,133.896,110.448,112.932,146.652,119.016,138.528,137.796,124.356,121.212,128.844,133.248,128.448,116.868,113.448,121.428,93.516,92.064,92.58,84.12,69.444,71.28,63.468
2020.02.04,74.076,63.156,60.492,53.268,49.044,49.812,43.536,46.572,42.804,42.528,35.124,42.348,38.616,34.212,36.096,39.732,39.432,45.396,48.6,38.016,37.596,42.132,43.992,42.072,50.256,48.732,56.088,60.012,89.448,77.04,71.76,73.728,57.984,75.276,72.72,65.832,63.132,55.668,65.448,94.836,89.964,91.488,95.736,95.928,104.244,99.432,90.936,86.508,112.74,104.412,94.5,86.1,86.82,92.532,78.432,87.564,80.268,80.952,81.444,86.52,96.444,89.304,93.444,100.716,95.328,104.736,97.62,107.028,98.34,103.872,128.244,123.78,131.724,139.2,125.52,123.744,138.228,135.804,135.912,153.624,149.688,153.276,141.624,157.008,148.176,145.464,139.08,115.404,119.1,109.992,107.136,104.712,94.104,89.892,84.504,84.276
2020.02.05,81.24,69.648,71.22,72.096,70.164,66.984,67.836,62.628,63.672,54.12,58.308,52.752,59.472,56.988,55.476,54.024,53.544,53.892,63.588,58.932,51.372,63.096,56.436,56.604,51.576,55.008,77.016,74.472,93.036,89.124,90.42,94.2,77.664,70.776,62.592,76.068,88.608,82.044,73.428,110.136,84.144,87.876,88.032,84.528,95.064,111.072,102.696,104.244,88.32,87.372,96.6,92.772,112.608,104.064,84.96,79.308,102.516,104.844,112.908,106.176,101.904,109.536,100.848,110.676,104.592,110.52,115.524,112.944,124.752,118.764,134.028,135.768,137.736,143.952,140.76,150.768,146.304,145.632,142.332,137.688,139.2,138.636,144.48,142.524,141.132,134.196,136.428,137.46,133.02,137.208,116.364,116.808,105.456,93.876,99.792,93.6
2020.02.06,83.448,88.704,80.616,78.312,86.172,69.552,79.68,78.804,69.264,61.656,62.76,65.04,61.296,62.256,63.3,62.964,63.492,67.344,62.28,74.772,71.76,68.712,71.1,68.688,78.192,83.148,80.088,88.176,91.548,91.968,103.428,83.04,75.888,80.724,88.344,96.216,79.68,96.084,96.924,86.604,85.704,95.64,99.612,105.72,105.732,96.42,92.652,110.772,109.5,127.536,104.196,110.268,119.712,113.388,109.236,101.304,117.144,117.3,101.268,110.016,107.52,100.452,114.816,117.672,114.672,111.948,135.168,135.924,138.204,150.36,152.808,150.516,176.304,165.336,167.136,163.188,160.392,157.308,160.764,155.448,168.672,172.656,157.572,156.912,142.668,153.396,133.44,136.092,114.948,111.204,102.684,105.12,98.976,88.272,85.092,78.252
2020.02.07,79.536,69.684,74.04,76.56,72.72,69.648,68.808,75.276,68.508,70.884,68.316,63.696,63.168,63.504,64.224,62.52,59.076,66.72,62.34,62.34,58.176,61.224,65.616,68.724,62.82,76.224,77.304,66.984,79.512,96.096,98.052,104.496,94.452,84.708,90.804,76.764,75.492,77.532,74.244,85.968,78.204,89.424,96.06,97.152,108.3,89.136,80.424,95.832,116.088,112.44,93.156,90.36,108.816,95.244,105.72,101.7,97.968,104.232,122.628,108.804,98.712,97.308,102.744,120.936,124.584,136.86,118.5,136.5,133.284,119.148,133.932,132.804,164.772,167.016,143.028,144.84,147.204,151.02,169.332,164.484,145.092,137.124,141.48,125.088,135.372,126.888,120.552,118.74,106.752,105.912,106.044,95.064,93.996,93.864,85.44,76.92
2020.02.08,76.536,71.196,70.392,67.068,62.592,60.348,59.004,49.428,46.824,53.892,50.748,50.904,51.756,60.12,51.636,46.08,47.4,48.204,50.448,51.96,50.988,52.86,48.648,48.372,51.156,63.864,61.668,69.828,66.66,68.748,86.88,80.304,69.588,61.104,58.116,64.656,73.812,74.436,81.852,83.436,88.908,88.944,89.088,96.816,106.02,96.192,95.952,127.68,106.836,118.548,123.816,118.956,133.584,130.668,126.516,116.736,114.48,117.924,118.584,110.916,124.74,116.352,116.952,116.328,125.688,123.156,118.056,121.848,128.064,133.272,148.2,150.864,150.984,142.188,159.912,147.348,152.928,158.292,155.316,166.272,143.64,156.624,151.008,144.048,162.324,161.64,146.592,141.696,128.472,117.168,108,118.98,102.504,105.396,97.86,95.784
2020.02.09,82.956,71.748,76.092,83.544,72.252,58.476,70.332,63.18,69.444,69.468,76.284,66.036,62.796,60.564,55.884,65.172,61.944,62.34,58.404,63.888,60.324,62.748,70.236,62.472,72.348,66.24,77.844,84.936,94.356,93.504,108.36,93.012,72.108,81.288,80.664,95.868,90.108,80.736,82.392,97.032,85.644,54.432,56.112,72.312,76.008,85.344,93.984,90.384,81.756,85.632,87.912,89.124,94.704,77.868,67.452,90.156,93.804,86.232,78.24,96.528,84.72,80.304,89.76,82.164,87.168,90.444,80.808,102.72,86.124,98.148,118.608,112.32,118.5,108.456,111.936,118.32,133.452,136.104,144.12,154.416,139.872,140.232,124.08,120.3,126.744,122.976,132.168,114.828,93.432,90,92.832,82.524,66.192,70.596,65.472,66.132
2020.02.10,49.764,56.364,48.324,47.88,48.036,57.984,44.928,47.736,46.464,42.012,43.44,44.292,44.58,45.072,47.664,50.568,42.516,46.272,52.296,53.22,51.54,54.672,51.516,52.104,51.636,59.28,59.556,66.204,65.952,81.72,84.528,87.528,65.064,65.052,71.064,60.192,72.204,63.372,48.504,55.764,62.04,61.872,71.868,72.804,68.316,74.148,67.524,60.816,67.512,64.584,69.9,73.524,61.332,55.284,60.528,53.424,60.876,49.932,50.34,59.472,58.668,68.604,66.036,61.164,69.096,67.656,68.232,69.672,71.256,77.424,90.516,119.568,99.9,89.22,111.084,105.924,131.664,133.98,138.552,134.328,131.244,137.604,127.992,125.952,121.284,123.528,126,114.012,110.268,105.36,101.04,101.016,91.176,89.16,92.196,88.98
2020.02.11,84.168,73.188,73.212,68.916,68.748,66.636,71.46,56.4,50.88,49.704,64.728,65.4,65.976,60.312,47.196,51.012,51.48,52.668,53.148,52.548,58.8,51.792,58.332,56.532,60.66,66.72,67.308,72.996,65.508,84.084,93.216,84.528,82.584,72.48,89.052,63.144,63.732,82.752,78.66,80.052,88.524,89.94,95.88,108.948,82.08,92.4,91.56,108.072,104.796,95.832,83.412,83.232,89.868,100.068,75.876,71.808,77.136,87.804,88.692,77.784,82.38,89.208,104.268,97.38,90.456,79.812,119.292,101.112,100.752,93.732,117.18,123.996,133.296,113.604,118.692,108.36,146.784,146.868,129.864,121.356,115.944,140.46,136.188,108.54,110.112,115.164,124.776,110.904,94.44,90.828,91.872,97.884,84.588,65.916,68.688,82.08
2020.02.12,85.044,62.268,63.732,68.58,65.196,70.98,53.088,48.216,58.032,68.472,65.256,51.6,40.356,44.124,60.348,63.048,44.088,44.4,45.888,59.808,63.36,45.984,45.9,51.588,74.748,68.748,68.568,73.872,74.172,86.28,103.632,71.568,62.988,63.048,83.088,77.496,58.464,65.604,61.848,81.912,86.712,66.696,71.976,64.692,94.044,85.392,63.312,77.796,74.052,85.956,72.216,71.1,61.2,61.98,52.26,57.804,73.476,77.628,59.964,52.68,73.008,62.556,69.42,63.144,57.456,64.416,66.324,72.636,86.592,90.6,79.872,99.828,101.4,96.096,96.936,104.496,110.376,121.392,110.904,106.872,117.984,115.572,100.02,101.832,89.52,85.728,90.288,72.204,77.688,78.12,61.728,60.288,61.212,64.008,58.08,58.848
2020.02.13,51.084,48.876,46.572,45.204,49.188,37.632,35.256,32.712,31.332,37.332,29.088,30.06,36.108,30.996,30.42,37.74,31.98,34.32,26.76,34.092,37.128,40.944,43.2,41.736,44.304,51.156,51.972,55.584,52.764,64.392,68.592,65.532,51.156,52.908,50.208,51.444,51.972,76.02,68.796,66.648,63.552,62.736,61.392,70.5,74.1,89.16,75.312,76.884,69.048,69.78,77.616,95.652,87.528,82.464,80.4,85.104,83.196,83.544,83.892,85.116,77.52,74.196,80.436,72.852,79.596,82.968,89.784,90.504,87.192,83.34,122.112,127.716,122.916,99.708,109.272,126.084,119.88,112.404,105.552,120.6,136.212,114.96,117.624,115.152,114.036,105.228,101.172,116.376,100.884,77.016,57.744,79.584,78.108,52.572,50.136,71.796
2020.02.14,70.92,53.064,47.412,56.34,59.4,40.236,40.08,45.648,58.716,39.708,34.068,42.732,54.684,38.136,42.264,44.016,58.368,54.144,45.72,40.008,62.412,59.868,40.044,35.004,51.096,65.16,46.176,58.776,68.952,88.74,60.12,60.9,60.996,78.3,76.752,51.168,74.58,76.752,74.388,55.548,70.284,58.62,76.968,86.304,67.284,59.304,62.304,100.536,80.112,78.42,68.652,75.492,86.208,62.088,64.284,60.156,69.804,73.02,67.404,58.5,67.164,66.408,73.08,74.832,84.168,81.348,86.016,78.18,87.072,88.284,102.372,96.456,108.336,106.644,103.872,115.656,109.74,120.396,110.1,111.072,101.592,104.58,108.972,96.852,90.336,95.532,89.832,85.776,89.448,69.66,60.54,49.968,56.268,57.804,72.768,59.64
2020.02.15,48.012,46.956,41.82,40.272,58.92,39.792,48.864,39.72,46.644,50.892,33.684,36.912,33.804,47.232,51.06,27.552,35.544,31.716,44.4,44.568,46.488,41.556,41.124,38.58,60.204,34.476,44.604,36.816,49.044,69.396,67.464,68.736,58.944,55.344,77.436,51.12,67.812,62.28,85.644,93.408,73.884,76.488,78.504,87.672,99.852,88.248,84.012,78.36,97.392,93.156,74.52,77.544,79.692,93.444,93.828,89.412,78.9,81.132,102.36,98.568,96.24,83.112,82.284,89.064,111.78,129.348,107.724,117.528,117.192,116.46,122.88,113.724,135.912,142.032,152.76,145.488,152.136,163.908,150.984,155.76,157.692,168.732,149.4,155.076,145.38,138.228,135.528,138.804,120.792,119.688,107.64,120.408,107.58,102.24,96.312,87.384
2020.02.16,93,87.372,83.82,84.732,80.1,82.92,81.6,80.88,77.808,77.7,73.452,72.636,71.784,69.84,67.32,70.824,64.752,71.568,73.452,68.004,62.748,70.944,65.256,68.124,69.348,75.732,71.616,104.124,86.064,104.832,114.228,106.608,100.044,96.996,92.544,111.792,107.832,104.088,100.44,103.872,102.732,93.432,109.248,116.232,102.564,99.66,109.296,128.184,109.536,107.484,118.08,101.736,107.616,86.376,93.228,103.728,92.676,103.032,102.024,108.468,108.024,108.804,112.488,99.312,102.048,102.66,113.772,128.676,135.828,142.596,154.512,167.592,159.18,178.128,169.812,172.236,151.656,155.04,169.416,167.268,168.576,171.708,171.18,152.472,143.76,149.952,147.156,145.248,137.004,137.124,129.912,113.364,101.172,103.668,106.272,92.772
